loan_index,property_value,house_indicator,credit_score,married,num_dependents,education,annual_income,coapplicant_indicator,coapplicant_income,interest_rate,pmt,pmt_1,pmt_2,pmt_3,pmt_4,pmt_5,pmt_6,pmt_7,pmt_8,pmt_9,pmt_10,pmt_11,pmt_12,pmt_13,pmt_14,pmt_15,pmt_16,pmt_17,pmt_18,pmt_19,pmt_20,pmt_21,pmt_22,pmt_23,pmt_24,pmt_25,pmt_26,pmt_27,pmt_28,pmt_29,pmt_30
2728,869405.71,1,750,1,2,High School,195784.83,0,,6.93,55656.21,55656.21,55656.21,55656.21,55656.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,880242.55,1,672,0,0,Bachelors Degree,170116.24,0,,7.12,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08,57434.08
2730,2400083.3,1,620,1,1,Bachelors Degree,146558.97,1,108037.11,6.85,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17,76203.17
2731,757181.68,1,653,0,1,Bachelors Degree,212257.1,0,,7.17,49651.1,49651.1,49651.1,49651.1,49651.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,775700.88,1,634,0,1,Graduate Degree,206240.59,1,140475.76,7.21,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83,51067.83
2733,407088.65,0,603,0,1,Bachelors Degree,180252.29,0,,7.29,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31,27013.31
2734,976461.84,1,717,1,1,High School,266048.93,1,147568.53,7.01,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89,63014.89
2735,875032.75,1,713,1,0,Began Bachelors,136007.59,0,,6.62,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37,27137.37
2736,571880.2,0,593,0,1,Bachelors Degree,114781.89,0,,7.32,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8,38060.8
2737,2593177.4,1,685,0,1,High School,176990.4,0,,6.69,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17,81002.17
2738,1187848.46,1,607,1,2,Began Bachelors,251557.79,1,142883.28,7.28,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71,78744.71
2739,783549.1,1,729,1,1,Began Bachelors,129774.24,1,84165.87,6.98,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27,50413.27
2740,698702.12,0,646,0,1,Bachelors Degree,184862.32,1,115214.63,7.19,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5,45907.5
2741,563261.74,1,671,0,0,Bachelors Degree,98961.11,1,88763.9,7.12,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71,36751.71
2742,391755.84,1,650,1,1,Bachelors Degree,71191.49,0,,7.17,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83,25688.83
2743,999726.24,0,711,0,1,Graduate Degree,193120.8,1,119027.41,7.02,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01,64581.01
2744,1273082.44,1,686,1,3,Began Bachelors,174986.94,0,,7.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08,82735.08
2745,612233.91,1,740,1,1,Bachelors Degree,165199.23,0,,6.95,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12,39272.12
2746,591763.29,1,606,0,2,Graduate Degree,131934.61,0,,7.28,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1,39229.1
2747,408630.29,0,658,0,1,Graduate Degree,73913.05,0,,7.15,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1,26742.1
2748,675230.46,1,643,1,1,Began Bachelors,124339.97,1,126615.77,7.19,44365.31,44365.31,44365.31,44365.31,44365.31,44365.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,1685601.62,0,690,1,1,Began Bachelors,136448.88,0,,6.68,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62,52598.62
2750,428982.99,0,684,1,3,Began Bachelors,183594.63,1,106642.76,7.09,27906.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,896943.1,0,688,0,1,Bachelors Degree,166334.5,1,117428.58,6.68,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8,27988.8
2752,428038.52,1,671,1,1,Bachelors Degree,53779.13,1,51034.48,7.12,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66,27928.66
2753,720430.55,1,689,1,1,Began Bachelors,122274.64,0,,7.08,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34,46819.34
2754,1092878.12,1,613,0,2,Bachelors Degree,215140.46,1,146033.61,7.27,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45,72377.45
2755,715491.69,0,711,1,2,High School,213435.52,0,,7.02,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83,46219.83
2756,531747.89,1,720,0,0,Bachelors Degree,87817.01,0,,7,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32,34281.32
2757,776283.5,1,594,0,1,High School,133294.37,1,104399.83,7.32,51664.61,51664.61,51664.61,51664.61,51664.61,51664.61,51664.61,51664.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,438505.82,0,606,1,1,Bachelors Degree,51397.1,1,69324.94,6.89,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17,13979.17
2759,925550.6,1,664,0,0,Began Bachelors,147216.79,1,148169.41,7.14,60510.8,60510.8,60510.8,60510.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,649488.8,1,621,1,3,Began Bachelors,107425.99,0,,7.25,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41,42928.41
2761,319813.56,1,667,1,1,Graduate Degree,44676.2,1,63912.69,7.13,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01,20888.01
2762,1112414.39,1,707,1,1,Bachelors Degree,193297.1,1,142932.53,7.03,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63,71932.63
2763,925212.42,0,693,1,1,High School,109219.86,1,86453.31,7.07,60067.62,60067.62,60067.62,60067.62,60067.62,60067.62,60067.62,60067.62,60067.62,60067.62,60067.62,60067.62,60067.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,967565.62,1,611,0,1,Began Bachelors,246680.92,0,,7.27,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45,64078.45
2765,1305907.98,0,703,0,2,Began Bachelors,104228.3,1,73463.06,6.64,40583.46,40583.46,40583.46,40583.46,40583.46,40583.46,40583.46,40583.46,40583.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766,1354886.08,1,691,1,0,Bachelors Degree,217744.63,0,,6.67,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43,42235.43
2767,1078877.84,1,692,0,1,Began Bachelors,158103.23,0,,7.07,70044.04,70044.04,70044.04,70044.04,70044.04,70044.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,1916829.85,1,672,1,1,Began Bachelors,170855.28,0,,6.72,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45,60059.45
2769,1474768.48,0,598,1,0,Began Bachelors,133207.68,0,,6.9,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87,47061.87
2770,1305705.11,1,565,1,3,Bachelors Degree,218633.76,1,138609.3,7.39,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26,87499.26
2771,1081441.36,1,653,0,2,Graduate Degree,164234.22,1,124450.44,7.17,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97,70913.97
2772,590551.41,0,606,1,1,Bachelors Degree,84695.46,1,93689.88,7.29,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41,39187.41
2773,441976.72,1,640,0,0,High School,143786.68,0,,7.2,29068.45,29068.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,704914.58,1,691,0,1,Graduate Degree,115935.51,1,88343.3,7.07,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21,45765.21
2775,1114292.16,1,719,0,0,Graduate Degree,184611.82,1,105479.38,7,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44,71837.44
2776,2136151.3,1,732,1,1,Bachelors Degree,169318.71,0,,6.57,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92,65907.92
2777,724958.26,1,654,1,2,Graduate Degree,116640.17,1,59753.89,7.17,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1,47538.1
2778,1191194.41,1,688,0,0,High School,140685.74,1,95178.89,7.08,77413.34,77413.34,77413.34,77413.34,77413.34,77413.34,77413.34,77413.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,520752.78,1,710,0,1,Began Bachelors,95797.25,0,,7.02,33639.95,33639.95,33639.95,33639.95,33639.95,33639.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,539441.07,0,580,1,1,Bachelors Degree,78128.98,0,,7.35,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95,36007.95
2781,1856856.58,1,596,0,0,Began Bachelors,157825.19,0,,6.91,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73,59314.73
2782,2096840.3,0,746,0,1,High School,220160.03,1,157526.53,6.54,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83,64494.83
2783,555227.7,0,660,1,0,Began Bachelors,83076.84,1,89341.48,7.15,36335.92,36335.92,36335.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,1094730.95,1,689,1,1,Bachelors Degree,191216.8,1,125413.97,6.68,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7,34160.7
2785,793901.42,0,657,0,1,High School,64377.37,1,87921.28,6.76,24976.89,24976.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,2067710.25,1,721,1,2,High School,161697.88,0,,6.6,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93,63993.93
2787,1765598.98,1,710,1,1,Graduate Degree,137034.42,0,,6.62,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47,54756.47
2788,769709.89,0,590,0,2,Began Bachelors,227013.93,0,,7.32,51227.11,51227.11,51227.11,51227.11,51227.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,1049347.23,0,652,1,1,Bachelors Degree,161322.98,0,,7.17,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44,68809.44
2790,2380476.2,1,639,0,1,High School,157480.11,1,109434.67,6.8,75197.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,524915.96,0,665,1,1,High School,70633.12,0,,7.14,34318.04,34318.04,34318.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,537988.43,0,673,0,1,Bachelors Degree,82858.79,1,103346.27,7.12,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68,35102.68
2793,556626.92,1,722,1,2,Began Bachelors,68631.16,0,,7,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25,35885.25
2794,651651.32,0,719,1,2,High School,51373.48,1,65557.43,6.6,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07,20168.07
2795,483791.99,1,638,0,0,High School,132779.36,1,104844.2,7.2,31818.61,31818.61,31818.61,31818.61,31818.61,31818.61,31818.61,31818.61,31818.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,1647085.24,1,597,0,1,Graduate Degree,298989.06,0,,7.31,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86,109511.86
2797,683310.12,1,668,1,1,Bachelors Degree,105130.62,0,,7.13,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09,44629.09
2798,387200.81,0,588,0,1,Graduate Degree,51680.86,0,,7.33,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06,25795.06
2799,479940.45,0,632,1,1,Began Bachelors,91643.91,1,79682.81,7.22,31627.94,31627.94,31627.94,31627.94,31627.94,31627.94,31627.94,31627.94,31627.94,31627.94,31627.94,31627.94,31627.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,607949.22,1,586,0,1,Graduate Degree,128169.31,0,,7.34,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03,40541.03
2801,368659.44,0,671,1,0,Graduate Degree,149851.12,0,,7.12,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3,24054.3
2802,1192816.02,0,625,0,0,Began Bachelors,87894.77,1,75399.66,6.84,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77,37833.77
